danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre
0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4,77,rock,rock
0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,audio_features,5Th6EdNVhxp0TPX41ZLZk6,spotify:track:5Th6EdNVhxp0TPX41ZLZk6,https://api.spotify.com/v1/tracks/5Th6EdNVhxp0TPX41ZLZk6,https://api.spotify.com/v1/audio-analysis/5Th6EdNVhxp0TPX41ZLZk6,212707,4,59,rock,rock
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4,79,rock,rock
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4,79,rock,rock
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4,79,rock,rock
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,77,rock,rock
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,audio_features,5LNiqEqpDc8TuqPy79kDBu,spotify:track:5LNiqEqpDc8TuqPy79kDBu,https://api.spotify.com/v1/tracks/5LNiqEqpDc8TuqPy79kDBu,https://api.spotify.com/v1/audio-analysis/5LNiqEqpDc8TuqPy79kDBu,329413,4,60,rock,rock
0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074,audio_features,4qbiCq2xkNPyojuZFeNeqx,spotify:track:4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/tracks/4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/audio-analysis/4qbiCq2xkNPyojuZFeNeqx,240600,4,63,rock,rock
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,audio_features,4KcH1ZRV2W1q7Flq0QqC76,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/audio-analysis/4KcH1ZRV2W1q7Flq0QqC76,134467,4,73,rock,rock
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4,81,rock,rock
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,5FqYA8KfiwsQvyBI4IamnY,spotify:track:5FqYA8KfiwsQvyBI4IamnY,https://api.spotify.com/v1/tracks/5FqYA8KfiwsQvyBI4IamnY,https://api.spotify.com/v1/audio-analysis/5FqYA8KfiwsQvyBI4IamnY,241600,4,57,rock,rock
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,0RO9W1xJoUEpq5MEelddFb,spotify:track:0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/tracks/0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/audio-analysis/0RO9W1xJoUEpq5MEelddFb,482830,4,60,rock,rock
0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293,4,76,rock,rock
0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,audio_features,6N0AnkdDFZUetw8KAGHV7e,spotify:track:6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/tracks/6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/audio-analysis/6N0AnkdDFZUetw8KAGHV7e,221400,4,64,rock,rock
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4,74,rock,rock
0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,73,rock,rock
0.595,0.996,2,-3.418,1,0.0599,0.195,0.0345,0.0351,0.376,152.049,audio_features,5o37x6LpNSec4jSfPIChsQ,spotify:track:5o37x6LpNSec4jSfPIChsQ,https://api.spotify.com/v1/tracks/5o37x6LpNSec4jSfPIChsQ,https://api.spotify.com/v1/audio-analysis/5o37x6LpNSec4jSfPIChsQ,151107,4,55,rock,rock
0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4,79,rock,rock
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,226653,4,79,rock,rock
0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,audio_features,5zH710lFSLtkHbMkslLDjR,spotify:track:5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,293440,4,66,rock,rock
0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,audio_features,6imjJij6aCM0IbbODUzJQn,spotify:track:6imjJij6aCM0IbbODUzJQn,https://api.spotify.com/v1/tracks/6imjJij6aCM0IbbODUzJQn,https://api.spotify.com/v1/audio-analysis/6imjJij6aCM0IbbODUzJQn,284027,4,78,rock,rock
0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4,81,rock,rock
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4,78,rock,rock
0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,audio_features,12yHvSYFXI7PGzNecUvIDu,spotify:track:12yHvSYFXI7PGzNecUvIDu,https://api.spotify.com/v1/tracks/12yHvSYFXI7PGzNecUvIDu,https://api.spotify.com/v1/audio-analysis/12yHvSYFXI7PGzNecUvIDu,295466,4,67,rock,rock
0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4,76,rock,rock
0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4,83,rock,rock
0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,audio_features,4cMHCRLPNoEbpnl2rz6GS9,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/tracks/4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/audio-analysis/4cMHCRLPNoEbpnl2rz6GS9,231120,4,65,rock,rock
0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,2EC9IJj7g0mN1Q5VrZkiYY,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4,72,rock,rock
0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,audio_features,0rFWuqFgHAfuzE8uSB9TWR,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/tracks/0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/audio-analysis/0rFWuqFgHAfuzE8uSB9TWR,182733,4,72,rock,rock
0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,audio_features,6ToM0uwxtPKo9CMpbPGYvM,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,145867,4,72,rock,rock
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4,73,rock,rock
0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4,79,rock,rock
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400,4,66,rock,rock
0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,audio_features,1gzIbdFnGJ226LTl0Cn2SX,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/audio-analysis/1gzIbdFnGJ226LTl0Cn2SX,252200,4,70,rock,rock
0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,audio_features,4e9hUiLsN4mx61ARosFi7p,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/audio-analysis/4e9hUiLsN4mx61ARosFi7p,296467,4,65,rock,rock
0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,4DMKwE2E2iYDKY01C335Uw,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4,75,rock,rock
0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,85,rock,rock
0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,audio_features,7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/audio-analysis/7wCmS9TTVUcIhRalDYFgPy,234973,4,79,rock,rock
0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,audio_features,6KTv0Z8BmVqM7DPxbGzpVC,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4,76,rock,rock
0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4,66,rock,rock
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4,72,rock,rock
0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,audio_features,2aSFLiDPreOVP6KHiWk4lF,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4,55,rock,rock
0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907,4,75,rock,rock
0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,58XWGx7KNNkKneHdprcprX,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4,73,rock,rock
0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4,81,rock,rock
0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,audio_features,1OxcIUqVmVYxT6427tbhDW,spotify:track:1OxcIUqVmVYxT6427tbhDW,https://api.spotify.com/v1/tracks/1OxcIUqVmVYxT6427tbhDW,https://api.spotify.com/v1/audio-analysis/1OxcIUqVmVYxT6427tbhDW,221333,4,73,rock,rock
0.541,0.826,3,-4.214,1,0.0361,0.000469,0.0,0.711,0.402,113.03,audio_features,5xJlzQiPLYkvlqkRPKzBwD,spotify:track:5xJlzQiPLYkvlqkRPKzBwD,https://api.spotify.com/v1/tracks/5xJlzQiPLYkvlqkRPKzBwD,https://api.spotify.com/v1/audio-analysis/5xJlzQiPLYkvlqkRPKzBwD,240000,4,69,rock,rock
0.346,0.939,5,-3.061,1,0.182,0.000231,0.0,0.433,0.526,183.147,audio_features,5fpq1wF8xa5tSSlcKHdmGQ,spotify:track:5fpq1wF8xa5tSSlcKHdmGQ,https://api.spotify.com/v1/tracks/5fpq1wF8xa5tSSlcKHdmGQ,https://api.spotify.com/v1/audio-analysis/5fpq1wF8xa5tSSlcKHdmGQ,195748,3,74,rock,rock
0.467,0.667,1,-4.386,1,0.0315,0.007,0.0,0.155,0.399,91.057,audio_features,77zu6q8jHBRPJSJRu6rsTf,spotify:track:77zu6q8jHBRPJSJRu6rsTf,https://api.spotify.com/v1/tracks/77zu6q8jHBRPJSJRu6rsTf,https://api.spotify.com/v1/audio-analysis/77zu6q8jHBRPJSJRu6rsTf,187794,4,60,rock,rock
0.579,0.846,0,-3.929,0,0.0329,0.0265,0.0,0.0418,0.612,98.019,audio_features,3HFvMIvCBNGkypFCQUHjyV,spotify:track:3HFvMIvCBNGkypFCQUHjyV,https://api.spotify.com/v1/tracks/3HFvMIvCBNGkypFCQUHjyV,https://api.spotify.com/v1/audio-analysis/3HFvMIvCBNGkypFCQUHjyV,167288,4,65,rock,rock
0.519,0.595,2,-5.001,1,0.0283,0.00151,0.0,0.0762,0.237,129.786,audio_features,1Ame8XTX6QHY0l0ahqUhgv,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,https://api.spotify.com/v1/tracks/1Ame8XTX6QHY0l0ahqUhgv,https://api.spotify.com/v1/audio-analysis/1Ame8XTX6QHY0l0ahqUhgv,247067,4,87,rock,rock
0.606,0.905,5,-3.117,1,0.0518,0.0044,0.0,0.151,0.706,143.952,audio_features,2wVWGFVkL5I3JGsoWBx2AZ,spotify:track:2wVWGFVkL5I3JGsoWBx2AZ,https://api.spotify.com/v1/tracks/2wVWGFVkL5I3JGsoWBx2AZ,https://api.spotify.com/v1/audio-analysis/2wVWGFVkL5I3JGsoWBx2AZ,151533,4,75,rock,rock
0.55,0.755,8,-11.428,0,0.0492,0.0652,0.0,0.106,0.698,142.034,audio_features,2OdRGWLkvSccWOrYFlbIFF,spotify:track:2OdRGWLkvSccWOrYFlbIFF,https://api.spotify.com/v1/tracks/2OdRGWLkvSccWOrYFlbIFF,https://api.spotify.com/v1/audio-analysis/2OdRGWLkvSccWOrYFlbIFF,184905,4,61,rock,rock
0.531,0.735,1,-5.405,1,0.0305,0.00021,0.0,0.0578,0.439,117.005,audio_features,6j6OD4QQ2jRuvss0ssZSOK,spotify:track:6j6OD4QQ2jRuvss0ssZSOK,https://api.spotify.com/v1/tracks/6j6OD4QQ2jRuvss0ssZSOK,https://api.spotify.com/v1/audio-analysis/6j6OD4QQ2jRuvss0ssZSOK,154099,4,56,rock,rock
0.424,0.682,11,-3.194,0,0.035,0.0248,0.0,0.0918,0.58,176.014,audio_features,4SOtTsuFYYlkOOvXMbroUv,spotify:track:4SOtTsuFYYlkOOvXMbroUv,https://api.spotify.com/v1/tracks/4SOtTsuFYYlkOOvXMbroUv,https://api.spotify.com/v1/audio-analysis/4SOtTsuFYYlkOOvXMbroUv,187141,4,67,rock,rock
0.202,0.742,0,-5.29,1,0.124,0.00169,0.000483,0.128,0.155,194.876,audio_features,78wMThFTNKThsWq19o0F1H,spotify:track:78wMThFTNKThsWq19o0F1H,https://api.spotify.com/v1/tracks/78wMThFTNKThsWq19o0F1H,https://api.spotify.com/v1/audio-analysis/78wMThFTNKThsWq19o0F1H,196136,3,61,rock,rock
0.521,0.729,5,-5.541,0,0.0967,0.101,0.0,0.149,0.768,159.824,audio_features,5dpOtj3sd3nnXEudsgMozs,spotify:track:5dpOtj3sd3nnXEudsgMozs,https://api.spotify.com/v1/tracks/5dpOtj3sd3nnXEudsgMozs,https://api.spotify.com/v1/audio-analysis/5dpOtj3sd3nnXEudsgMozs,171133,4,61,rock,rock
0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,audio_features,1H4Y9uW4N0LsxJUz0VnaPJ,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/tracks/1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/audio-analysis/1H4Y9uW4N0LsxJUz0VnaPJ,204677,4,77,rock,rock
0.411,0.749,10,-5.159,0,0.0898,0.00125,0.00727,0.0859,0.164,179.993,audio_features,4GPYVJUBEXr0WfhozDhvfr,spotify:track:4GPYVJUBEXr0WfhozDhvfr,https://api.spotify.com/v1/tracks/4GPYVJUBEXr0WfhozDhvfr,https://api.spotify.com/v1/audio-analysis/4GPYVJUBEXr0WfhozDhvfr,233351,4,57,rock,rock
0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,audio_features,7sA2SKTo1QbTSSYn5YvJC4,spotify:track:7sA2SKTo1QbTSSYn5YvJC4,https://api.spotify.com/v1/tracks/7sA2SKTo1QbTSSYn5YvJC4,https://api.spotify.com/v1/audio-analysis/7sA2SKTo1QbTSSYn5YvJC4,190883,4,75,rock,rock
0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,audio_features,6jZp2rNTYVlKwt20aMIcot,spotify:track:6jZp2rNTYVlKwt20aMIcot,https://api.spotify.com/v1/tracks/6jZp2rNTYVlKwt20aMIcot,https://api.spotify.com/v1/audio-analysis/6jZp2rNTYVlKwt20aMIcot,197995,4,59,rock,rock
0.698,0.611,2,-6.542,1,0.0281,7.73e-05,0.295,0.0937,0.449,116.997,audio_features,6rBiMyaGB1ZJQnxb01FkPG,spotify:track:6rBiMyaGB1ZJQnxb01FkPG,https://api.spotify.com/v1/tracks/6rBiMyaGB1ZJQnxb01FkPG,https://api.spotify.com/v1/audio-analysis/6rBiMyaGB1ZJQnxb01FkPG,238143,4,63,rock,rock
0.437,0.935,8,-4.278,0,0.0675,0.0102,0.0,0.135,0.593,73.722,audio_features,6bo13cPb5M0B6LhQEl0A3E,spotify:track:6bo13cPb5M0B6LhQEl0A3E,https://api.spotify.com/v1/tracks/6bo13cPb5M0B6LhQEl0A3E,https://api.spotify.com/v1/audio-analysis/6bo13cPb5M0B6LhQEl0A3E,209976,4,66,rock,rock
0.386,0.996,11,-2.96,0,0.0754,1.15e-05,0.000836,0.116,0.188,130.573,audio_features,3pwmJJRlr8nXNN9PFD18np,spotify:track:3pwmJJRlr8nXNN9PFD18np,https://api.spotify.com/v1/tracks/3pwmJJRlr8nXNN9PFD18np,https://api.spotify.com/v1/audio-analysis/3pwmJJRlr8nXNN9PFD18np,205680,4,69,rock,rock
0.381,0.81,1,-3.979,0,0.0472,0.0216,0.0,0.0866,0.147,92.209,audio_features,2g8vTn8mz96VWCSc9RCucZ,spotify:track:2g8vTn8mz96VWCSc9RCucZ,https://api.spotify.com/v1/tracks/2g8vTn8mz96VWCSc9RCucZ,https://api.spotify.com/v1/audio-analysis/2g8vTn8mz96VWCSc9RCucZ,224800,4,60,rock,rock
0.489,0.868,9,-3.767,0,0.0556,0.0226,0.0,0.387,0.457,158.114,audio_features,3MOKBkpsarb0AfAABcLAsn,spotify:track:3MOKBkpsarb0AfAABcLAsn,https://api.spotify.com/v1/tracks/3MOKBkpsarb0AfAABcLAsn,https://api.spotify.com/v1/audio-analysis/3MOKBkpsarb0AfAABcLAsn,172376,4,65,rock,rock
0.507,0.975,7,-2.922,0,0.0495,0.000286,0.0,0.0784,0.426,141.984,audio_features,2yH6eL6f1Ada5MnmNpiPbr,spotify:track:2yH6eL6f1Ada5MnmNpiPbr,https://api.spotify.com/v1/tracks/2yH6eL6f1Ada5MnmNpiPbr,https://api.spotify.com/v1/audio-analysis/2yH6eL6f1Ada5MnmNpiPbr,199241,4,59,rock,rock
0.558,0.925,8,-3.428,0,0.0423,0.00263,0.0,0.188,0.829,148.042,audio_features,2Oo397nWzelAKMQBBIL8YI,spotify:track:2Oo397nWzelAKMQBBIL8YI,https://api.spotify.com/v1/tracks/2Oo397nWzelAKMQBBIL8YI,https://api.spotify.com/v1/audio-analysis/2Oo397nWzelAKMQBBIL8YI,182792,4,61,rock,rock
0.439,0.713,0,-6.337,1,0.0379,3.43e-05,0.0,0.083,0.229,111.99,audio_features,7r6IKrSrxElm4CONGUhlv5,spotify:track:7r6IKrSrxElm4CONGUhlv5,https://api.spotify.com/v1/tracks/7r6IKrSrxElm4CONGUhlv5,https://api.spotify.com/v1/audio-analysis/7r6IKrSrxElm4CONGUhlv5,226787,4,51,rock,rock
0.453,0.791,7,-5.605,0,0.0347,0.022,0.0,0.189,0.466,82.976,audio_features,6pt3VzqcJ5jIUR5JyBtkmW,spotify:track:6pt3VzqcJ5jIUR5JyBtkmW,https://api.spotify.com/v1/tracks/6pt3VzqcJ5jIUR5JyBtkmW,https://api.spotify.com/v1/audio-analysis/6pt3VzqcJ5jIUR5JyBtkmW,241222,4,61,rock,rock
0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,audio_features,0G1BEi8ByngMCJqcPnDACw,spotify:track:0G1BEi8ByngMCJqcPnDACw,https://api.spotify.com/v1/tracks/0G1BEi8ByngMCJqcPnDACw,https://api.spotify.com/v1/audio-analysis/0G1BEi8ByngMCJqcPnDACw,341986,4,66,rock,rock
0.506,0.967,1,-4.464,0,0.0635,6.05e-05,0.195,0.0921,0.592,95.354,audio_features,5ZrE7guVgMc6Vjvri6aZYg,spotify:track:5ZrE7guVgMc6Vjvri6aZYg,https://api.spotify.com/v1/tracks/5ZrE7guVgMc6Vjvri6aZYg,https://api.spotify.com/v1/audio-analysis/5ZrE7guVgMc6Vjvri6aZYg,183467,4,46,rock,rock
