danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre,0
0.794,0.536,3.0,-9.519,1.0,0.28,0.647,0.731,0.0535,0.898,129.281,audio_features,3Pq3nWYY5IBHfFhCdrZgzt,spotify:track:3Pq3nWYY5IBHfFhCdrZgzt,https://api.spotify.com/v1/tracks/3Pq3nWYY5IBHfFhCdrZgzt,https://api.spotify.com/v1/audio-analysis/3Pq3nWYY5IBHfFhCdrZgzt,91373.0,4.0,2,blues,blues,
0.866,0.424,0.0,-9.11,0.0,0.0287,0.857,0.0613,0.245,0.939,137.959,audio_features,4CsnDjg9M5trzh8yMamAcx,spotify:track:4CsnDjg9M5trzh8yMamAcx,https://api.spotify.com/v1/tracks/4CsnDjg9M5trzh8yMamAcx,https://api.spotify.com/v1/audio-analysis/4CsnDjg9M5trzh8yMamAcx,41735.0,4.0,34,blues,blues,
0.701,0.61,6.0,-9.642,1.0,0.0421,0.0798,0.172,0.125,0.693,134.997,audio_features,1GLAYvZpQ1kLbF08Amrqs5,spotify:track:1GLAYvZpQ1kLbF08Amrqs5,https://api.spotify.com/v1/tracks/1GLAYvZpQ1kLbF08Amrqs5,https://api.spotify.com/v1/audio-analysis/1GLAYvZpQ1kLbF08Amrqs5,50469.0,4.0,33,blues,blues,
0.727,0.228,1.0,-20.872,1.0,0.751,0.717,0.918,0.0858,0.04,170.152,audio_features,5bLDLUJJtUTDvAUPmlspf6,spotify:track:5bLDLUJJtUTDvAUPmlspf6,https://api.spotify.com/v1/tracks/5bLDLUJJtUTDvAUPmlspf6,https://api.spotify.com/v1/audio-analysis/5bLDLUJJtUTDvAUPmlspf6,35959.0,3.0,33,blues,blues,
0.947,0.0564,2.0,-10.272,0.0,0.186,0.967,0.839,0.0583,0.0,109.836,audio_features,0BZUEsesnklkiCpv2NnYaa,spotify:track:0BZUEsesnklkiCpv2NnYaa,https://api.spotify.com/v1/tracks/0BZUEsesnklkiCpv2NnYaa,https://api.spotify.com/v1/audio-analysis/0BZUEsesnklkiCpv2NnYaa,25182.0,4.0,0,blues,blues,
0.499,0.302,5.0,-11.193,1.0,0.0629,0.598,0.882,0.193,0.43,179.421,audio_features,5Z6ITwVuOsL86IPQ6W22Kn,spotify:track:5Z6ITwVuOsL86IPQ6W22Kn,https://api.spotify.com/v1/tracks/5Z6ITwVuOsL86IPQ6W22Kn,https://api.spotify.com/v1/audio-analysis/5Z6ITwVuOsL86IPQ6W22Kn,34821.0,3.0,33,blues,blues,
0.686,0.784,9.0,-9.275,0.0,0.0583,0.00639,0.673,0.053,0.677,180.004,audio_features,78OyC4oA9zO7gHoQxdDOfX,spotify:track:78OyC4oA9zO7gHoQxdDOfX,https://api.spotify.com/v1/tracks/78OyC4oA9zO7gHoQxdDOfX,https://api.spotify.com/v1/audio-analysis/78OyC4oA9zO7gHoQxdDOfX,42789.0,4.0,34,blues,blues,
0.584,0.154,7.0,-16.451,1.0,0.0484,0.914,0.856,0.114,0.215,128.389,audio_features,1MZnmEqSnuQvTvBwFJmLHt,spotify:track:1MZnmEqSnuQvTvBwFJmLHt,https://api.spotify.com/v1/tracks/1MZnmEqSnuQvTvBwFJmLHt,https://api.spotify.com/v1/audio-analysis/1MZnmEqSnuQvTvBwFJmLHt,95100.0,4.0,33,blues,blues,
0.524,0.661,9.0,-5.78,1.0,0.0444,0.0156,0.616,0.0911,0.0923,105.981,audio_features,2RtsUkd1GigoPVe3qO0wtt,spotify:track:2RtsUkd1GigoPVe3qO0wtt,https://api.spotify.com/v1/tracks/2RtsUkd1GigoPVe3qO0wtt,https://api.spotify.com/v1/audio-analysis/2RtsUkd1GigoPVe3qO0wtt,29427.0,4.0,0,blues,blues,
0.22,0.329,9.0,-12.137,1.0,0.0552,0.0368,0.0,0.309,0.0,155.718,audio_features,2b4Q1qihy383r8NMyzDCnm,spotify:track:2b4Q1qihy383r8NMyzDCnm,https://api.spotify.com/v1/tracks/2b4Q1qihy383r8NMyzDCnm,https://api.spotify.com/v1/audio-analysis/2b4Q1qihy383r8NMyzDCnm,24764.0,4.0,0,blues,blues,
0.144,0.483,10.0,-11.873,0.0,0.0359,0.254,0.001,0.138,0.332,209.864,audio_features,4SwJVqjOOR8KMLIHPjYsAT,spotify:track:4SwJVqjOOR8KMLIHPjYsAT,https://api.spotify.com/v1/tracks/4SwJVqjOOR8KMLIHPjYsAT,https://api.spotify.com/v1/audio-analysis/4SwJVqjOOR8KMLIHPjYsAT,51160.0,3.0,36,blues,blues,
0.74,0.393,5.0,-21.38,0.0,0.0554,0.77,0.326,0.0974,0.96,101.613,audio_features,2ZqdpPB7scvONnWUWVZFH3,spotify:track:2ZqdpPB7scvONnWUWVZFH3,https://api.spotify.com/v1/tracks/2ZqdpPB7scvONnWUWVZFH3,https://api.spotify.com/v1/audio-analysis/2ZqdpPB7scvONnWUWVZFH3,49667.0,4.0,36,blues,blues,
0.286,0.0721,6.0,-22.331,0.0,0.0389,0.886,0.495,0.238,0.0555,108.724,audio_features,3twmBbZV0Oss0cjZoHsZa1,spotify:track:3twmBbZV0Oss0cjZoHsZa1,https://api.spotify.com/v1/tracks/3twmBbZV0Oss0cjZoHsZa1,https://api.spotify.com/v1/audio-analysis/3twmBbZV0Oss0cjZoHsZa1,87627.0,4.0,43,blues,blues,
0.684,0.591,6.0,-14.742,1.0,0.0611,0.281,0.802,0.401,0.669,136.096,audio_features,0z2QFutkg0tzGU5HgMMP3j,spotify:track:0z2QFutkg0tzGU5HgMMP3j,https://api.spotify.com/v1/tracks/0z2QFutkg0tzGU5HgMMP3j,https://api.spotify.com/v1/audio-analysis/0z2QFutkg0tzGU5HgMMP3j,110200.0,4.0,37,blues,blues,
0.285,0.13,4.0,-25.671,1.0,0.2,0.92,0.0,0.361,0.0381,176.268,audio_features,4XTVy8lBgXkEXnYVaPDx2O,spotify:track:4XTVy8lBgXkEXnYVaPDx2O,https://api.spotify.com/v1/tracks/4XTVy8lBgXkEXnYVaPDx2O,https://api.spotify.com/v1/audio-analysis/4XTVy8lBgXkEXnYVaPDx2O,23533.0,3.0,0,blues,blues,
0.424,0.0106,9.0,-32.639,0.0,0.0472,0.899,6.02e-05,0.0624,0.293,153.454,audio_features,6X9k4QxABkn8luC8P93OZf,spotify:track:6X9k4QxABkn8luC8P93OZf,https://api.spotify.com/v1/tracks/6X9k4QxABkn8luC8P93OZf,https://api.spotify.com/v1/audio-analysis/6X9k4QxABkn8luC8P93OZf,30733.0,4.0,46,blues,blues,
0.336,0.231,1.0,-6.217,1.0,0.0497,0.942,0.0,0.188,0.429,168.685,audio_features,0v2LUO8oTHnkjQ8MmKuXyk,spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,https://api.spotify.com/v1/tracks/0v2LUO8oTHnkjQ8MmKuXyk,https://api.spotify.com/v1/audio-analysis/0v2LUO8oTHnkjQ8MmKuXyk,37640.0,5.0,61,blues,blues,
0.158,0.202,9.0,-19.105,0.0,0.0446,0.206,0.793,0.132,0.257,73.846,audio_features,7gmQ329Ocmvb9OImqevFBF,spotify:track:7gmQ329Ocmvb9OImqevFBF,https://api.spotify.com/v1/tracks/7gmQ329Ocmvb9OImqevFBF,https://api.spotify.com/v1/audio-analysis/7gmQ329Ocmvb9OImqevFBF,37667.0,4.0,50,blues,blues,
0.555,0.0845,4.0,-18.348,1.0,0.0518,0.871,2.27e-06,0.138,0.375,137.001,audio_features,4qzoHxgp42ylb18ga1SWTL,spotify:track:4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/tracks/4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/audio-analysis/4qzoHxgp42ylb18ga1SWTL,46200.0,4.0,61,blues,blues,
0.488,0.0916,11.0,-10.907,0.0,0.046,0.914,0.0,0.107,0.215,69.751,audio_features,2EfgL5HrZfOSvTf5xzCRB8,spotify:track:2EfgL5HrZfOSvTf5xzCRB8,https://api.spotify.com/v1/tracks/2EfgL5HrZfOSvTf5xzCRB8,https://api.spotify.com/v1/audio-analysis/2EfgL5HrZfOSvTf5xzCRB8,48040.0,1.0,43,blues,blues,
0.835,0.0998,1.0,-17.66,0.0,0.0525,0.655,0.000387,0.0865,0.679,105.517,audio_features,3NIohTtj1eEeLI8DdfleUo,spotify:track:3NIohTtj1eEeLI8DdfleUo,https://api.spotify.com/v1/tracks/3NIohTtj1eEeLI8DdfleUo,https://api.spotify.com/v1/audio-analysis/3NIohTtj1eEeLI8DdfleUo,59587.0,4.0,39,blues,blues,
0.534,0.375,0.0,-9.474,1.0,0.0534,0.821,1.13e-06,0.0931,0.386,107.845,audio_features,4udARTphRR7nQAaQoSZXxn,spotify:track:4udARTphRR7nQAaQoSZXxn,https://api.spotify.com/v1/tracks/4udARTphRR7nQAaQoSZXxn,https://api.spotify.com/v1/audio-analysis/4udARTphRR7nQAaQoSZXxn,57375.0,4.0,9,blues,blues,
0.519,0.42,2.0,-11.286,1.0,0.0326,0.362,0.0,0.307,0.145,115.474,audio_features,0gH9pmlL8dGiXb1DyC08SC,spotify:track:0gH9pmlL8dGiXb1DyC08SC,https://api.spotify.com/v1/tracks/0gH9pmlL8dGiXb1DyC08SC,https://api.spotify.com/v1/audio-analysis/0gH9pmlL8dGiXb1DyC08SC,38557.0,4.0,41,blues,blues,
0.706,0.57,11.0,-7.129,1.0,0.0841,0.689,0.0698,0.288,0.96,115.864,audio_features,6jypaMkKsoc5npsVzxhksl,spotify:track:6jypaMkKsoc5npsVzxhksl,https://api.spotify.com/v1/tracks/6jypaMkKsoc5npsVzxhksl,https://api.spotify.com/v1/audio-analysis/6jypaMkKsoc5npsVzxhksl,39640.0,4.0,59,blues,blues,
0.294,0.0445,11.0,-22.706,0.0,0.0505,0.945,0.00598,0.11,0.277,107.946,audio_features,4kBpRGDsUpGwkyu0q6kQQJ,spotify:track:4kBpRGDsUpGwkyu0q6kQQJ,https://api.spotify.com/v1/tracks/4kBpRGDsUpGwkyu0q6kQQJ,https://api.spotify.com/v1/audio-analysis/4kBpRGDsUpGwkyu0q6kQQJ,32147.0,3.0,42,blues,blues,
0.77,0.338,7.0,-11.982,0.0,0.092,0.35,0.74,0.121,0.396,81.025,audio_features,12v13mdJyMRH1nKTBGc3gx,spotify:track:12v13mdJyMRH1nKTBGc3gx,https://api.spotify.com/v1/tracks/12v13mdJyMRH1nKTBGc3gx,https://api.spotify.com/v1/audio-analysis/12v13mdJyMRH1nKTBGc3gx,130541.0,4.0,38,blues,blues,
0.676,0.596,4.0,-9.107,1.0,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533.0,4.0,54,blues,blues,
0.645,0.557,3.0,-9.108,1.0,0.0535,0.4,0.00183,0.0845,0.703,131.885,audio_features,3TsxbTSAucA1gNlYH36S4c,spotify:track:3TsxbTSAucA1gNlYH36S4c,https://api.spotify.com/v1/tracks/3TsxbTSAucA1gNlYH36S4c,https://api.spotify.com/v1/audio-analysis/3TsxbTSAucA1gNlYH36S4c,67400.0,4.0,49,blues,blues,
0.567,0.144,1.0,-24.232,1.0,0.322,0.962,5.41e-05,0.275,0.178,48.655,audio_features,0psPuObi7UupQnXjaex39e,spotify:track:0psPuObi7UupQnXjaex39e,https://api.spotify.com/v1/tracks/0psPuObi7UupQnXjaex39e,https://api.spotify.com/v1/audio-analysis/0psPuObi7UupQnXjaex39e,63773.0,4.0,45,blues,blues,
0.474,0.939,11.0,-8.884,0.0,0.199,0.00472,0.674,0.19,0.499,166.829,audio_features,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/tracks/1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/audio-analysis/1FTCA6wQwulQFokDddKE68,72640.0,4.0,54,blues,blues,
0.525,0.222,4.0,-20.841,0.0,0.439,0.758,0.0144,0.209,0.308,130.34,audio_features,4rGOu09ZYgdOaET8BSai0w,spotify:track:4rGOu09ZYgdOaET8BSai0w,https://api.spotify.com/v1/tracks/4rGOu09ZYgdOaET8BSai0w,https://api.spotify.com/v1/audio-analysis/4rGOu09ZYgdOaET8BSai0w,72267.0,4.0,49,blues,blues,
0.657,0.315,2.0,-11.952,1.0,0.0427,0.121,0.877,0.333,0.386,140.017,audio_features,1XgzKhThM4dhbfSuyezlKR,spotify:track:1XgzKhThM4dhbfSuyezlKR,https://api.spotify.com/v1/tracks/1XgzKhThM4dhbfSuyezlKR,https://api.spotify.com/v1/audio-analysis/1XgzKhThM4dhbfSuyezlKR,109465.0,4.0,38,blues,blues,
0.932,0.486,5.0,-13.502,0.0,0.12,0.0133,0.845,0.103,0.487,99.883,audio_features,0SUSb5upIO0nPBGDMehxm0,spotify:track:0SUSb5upIO0nPBGDMehxm0,https://api.spotify.com/v1/tracks/0SUSb5upIO0nPBGDMehxm0,https://api.spotify.com/v1/audio-analysis/0SUSb5upIO0nPBGDMehxm0,103117.0,5.0,38,blues,blues,
0.752,0.328,8.0,-12.88,1.0,0.261,0.185,0.912,0.106,0.36,95.019,audio_features,5CdGqYxp2uNMDHmzAlvSVe,spotify:track:5CdGqYxp2uNMDHmzAlvSVe,https://api.spotify.com/v1/tracks/5CdGqYxp2uNMDHmzAlvSVe,https://api.spotify.com/v1/audio-analysis/5CdGqYxp2uNMDHmzAlvSVe,75939.0,4.0,38,blues,blues,
0.714,0.338,8.0,-13.723,0.0,0.129,0.727,0.917,0.0916,0.752,81.002,audio_features,7m4lNRyvUHl5f1sSZAf65W,spotify:track:7m4lNRyvUHl5f1sSZAf65W,https://api.spotify.com/v1/tracks/7m4lNRyvUHl5f1sSZAf65W,https://api.spotify.com/v1/audio-analysis/7m4lNRyvUHl5f1sSZAf65W,106888.0,4.0,38,blues,blues,
0.66,0.463,8.0,-13.081,0.0,0.0757,0.865,0.927,0.162,0.429,81.001,audio_features,74B3BO9NRXC9bzL3O55Qq9,spotify:track:74B3BO9NRXC9bzL3O55Qq9,https://api.spotify.com/v1/tracks/74B3BO9NRXC9bzL3O55Qq9,https://api.spotify.com/v1/audio-analysis/74B3BO9NRXC9bzL3O55Qq9,106767.0,4.0,38,blues,blues,
0.0,0.00169,1.0,-10.874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,audio_features,0lsvPqWmOrmqxORWrRiU52,spotify:track:0lsvPqWmOrmqxORWrRiU52,https://api.spotify.com/v1/tracks/0lsvPqWmOrmqxORWrRiU52,https://api.spotify.com/v1/audio-analysis/0lsvPqWmOrmqxORWrRiU52,4027.0,0.0,0,blues,blues,
0.344,0.115,2.0,-31.636,1.0,0.0454,0.481,0.0,0.987,0.0,46.184,audio_features,1hPtImqNZ56Jo4sgi7aB4G,spotify:track:1hPtImqNZ56Jo4sgi7aB4G,https://api.spotify.com/v1/tracks/1hPtImqNZ56Jo4sgi7aB4G,https://api.spotify.com/v1/audio-analysis/1hPtImqNZ56Jo4sgi7aB4G,15240.0,4.0,0,blues,blues,
0.0,0.418,2.0,-9.28,0.0,0.0,0.000173,0.372,0.426,0.0,0.0,audio_features,4YHu1Sh2ttI8k73l3kYzON,spotify:track:4YHu1Sh2ttI8k73l3kYzON,https://api.spotify.com/v1/tracks/4YHu1Sh2ttI8k73l3kYzON,https://api.spotify.com/v1/audio-analysis/4YHu1Sh2ttI8k73l3kYzON,11180.0,0.0,0,blues,blues,
0.0,0.0577,10.0,-15.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,audio_features,5dU1jfpc5ykQOIo5OZVB3Y,spotify:track:5dU1jfpc5ykQOIo5OZVB3Y,https://api.spotify.com/v1/tracks/5dU1jfpc5ykQOIo5OZVB3Y,https://api.spotify.com/v1/audio-analysis/5dU1jfpc5ykQOIo5OZVB3Y,3952.0,0.0,0,blues,blues,
,,,,,,,,,,,,,,,,,,0,blues,blues,
0.78,0.754,11.0,-12.212,0.0,0.0458,0.0344,0.828,0.109,0.515,129.923,audio_features,0cFxixDJ0RahZ579aLZlun,spotify:track:0cFxixDJ0RahZ579aLZlun,https://api.spotify.com/v1/tracks/0cFxixDJ0RahZ579aLZlun,https://api.spotify.com/v1/audio-analysis/0cFxixDJ0RahZ579aLZlun,88715.0,4.0,38,blues,blues,
0.781,0.154,7.0,-18.18,0.0,0.523,0.0896,0.896,0.103,0.565,160.024,audio_features,1M8bLOpSc7gqvHHL1cdUBj,spotify:track:1M8bLOpSc7gqvHHL1cdUBj,https://api.spotify.com/v1/tracks/1M8bLOpSc7gqvHHL1cdUBj,https://api.spotify.com/v1/audio-analysis/1M8bLOpSc7gqvHHL1cdUBj,109077.0,4.0,33,blues,blues,
0.7,0.124,3.0,-13.843,0.0,0.0805,0.61,0.912,0.112,0.639,140.048,audio_features,4F6QwwQayqgSaN5RmXDGZd,spotify:track:4F6QwwQayqgSaN5RmXDGZd,https://api.spotify.com/v1/tracks/4F6QwwQayqgSaN5RmXDGZd,https://api.spotify.com/v1/audio-analysis/4F6QwwQayqgSaN5RmXDGZd,103304.0,4.0,33,blues,blues,
0.821,0.292,9.0,-13.602,0.0,0.0813,0.557,0.9,0.0964,0.608,160.021,audio_features,0x2amo1MVUsN9rEcPCxtLx,spotify:track:0x2amo1MVUsN9rEcPCxtLx,https://api.spotify.com/v1/tracks/0x2amo1MVUsN9rEcPCxtLx,https://api.spotify.com/v1/audio-analysis/0x2amo1MVUsN9rEcPCxtLx,84313.0,4.0,33,blues,blues,
0.605,0.437,7.0,-16.6,0.0,0.0316,0.906,0.838,0.102,0.419,121.923,audio_features,0PEuoPTJvJqOHOOBmt7080,spotify:track:0PEuoPTJvJqOHOOBmt7080,https://api.spotify.com/v1/tracks/0PEuoPTJvJqOHOOBmt7080,https://api.spotify.com/v1/audio-analysis/0PEuoPTJvJqOHOOBmt7080,87742.0,4.0,33,blues,blues,
0.478,0.523,9.0,-6.746,1.0,0.035,0.0841,0.0,0.088,0.295,181.943,audio_features,2PjMTWirUB90kmUHvN1gBH,spotify:track:2PjMTWirUB90kmUHvN1gBH,https://api.spotify.com/v1/tracks/2PjMTWirUB90kmUHvN1gBH,https://api.spotify.com/v1/audio-analysis/2PjMTWirUB90kmUHvN1gBH,188638.0,3.0,53,blues,blues,
0.661,0.369,1.0,-11.824,1.0,0.0322,0.643,0.0,0.31,0.626,75.955,audio_features,4VOHFkCCdAjc7oDNMB72mg,spotify:track:4VOHFkCCdAjc7oDNMB72mg,https://api.spotify.com/v1/tracks/4VOHFkCCdAjc7oDNMB72mg,https://api.spotify.com/v1/audio-analysis/4VOHFkCCdAjc7oDNMB72mg,146440.0,4.0,52,blues,blues,
0.573,0.324,4.0,-12.861,1.0,0.0413,0.796,8.85e-06,0.385,0.48,179.247,audio_features,0cwealcvftIKDBFJh1X014,spotify:track:0cwealcvftIKDBFJh1X014,https://api.spotify.com/v1/tracks/0cwealcvftIKDBFJh1X014,https://api.spotify.com/v1/audio-analysis/0cwealcvftIKDBFJh1X014,169095.0,3.0,47,blues,blues,
0.498,0.534,10.0,-7.337,1.0,0.0245,0.26,0.0463,0.314,0.289,96.466,audio_features,13syy8gRhefDlNIBfe0ZKh,spotify:track:13syy8gRhefDlNIBfe0ZKh,https://api.spotify.com/v1/tracks/13syy8gRhefDlNIBfe0ZKh,https://api.spotify.com/v1/audio-analysis/13syy8gRhefDlNIBfe0ZKh,291440.0,3.0,43,blues,blues,
0.413,0.681,0.0,-6.952,1.0,0.0505,0.326,0.000516,0.196,0.652,203.417,audio_features,0CrDBZ5QpdnUEIBPpYp28p,spotify:track:0CrDBZ5QpdnUEIBPpYp28p,https://api.spotify.com/v1/tracks/0CrDBZ5QpdnUEIBPpYp28p,https://api.spotify.com/v1/audio-analysis/0CrDBZ5QpdnUEIBPpYp28p,259533.0,3.0,40,blues,blues,
0.751,0.503,3.0,-9.501,1.0,0.0355,0.0874,0.0,0.137,0.754,137.296,audio_features,7dhgZvhWgeDhp1GpIfYcGq,spotify:track:7dhgZvhWgeDhp1GpIfYcGq,https://api.spotify.com/v1/tracks/7dhgZvhWgeDhp1GpIfYcGq,https://api.spotify.com/v1/audio-analysis/7dhgZvhWgeDhp1GpIfYcGq,196440.0,3.0,36,blues,blues,
0.668,0.213,6.0,-15.67,1.0,0.0356,0.553,0.00717,0.133,0.312,97.13,audio_features,4numb7lAi5gbfXLAwRs8gx,spotify:track:4numb7lAi5gbfXLAwRs8gx,https://api.spotify.com/v1/tracks/4numb7lAi5gbfXLAwRs8gx,https://api.spotify.com/v1/audio-analysis/4numb7lAi5gbfXLAwRs8gx,204080.0,3.0,36,blues,blues,
0.676,0.117,3.0,-12.877,1.0,0.0407,0.832,0.0,0.112,0.245,89.819,audio_features,1dCS83iZarLD5pdiSM77P6,spotify:track:1dCS83iZarLD5pdiSM77P6,https://api.spotify.com/v1/tracks/1dCS83iZarLD5pdiSM77P6,https://api.spotify.com/v1/audio-analysis/1dCS83iZarLD5pdiSM77P6,107561.0,3.0,35,blues,blues,
0.563,0.703,4.0,-12.789,0.0,0.0368,0.000409,0.192,0.121,0.747,114.113,audio_features,78YBLISfvGcnRlMQQpdR6L,spotify:track:78YBLISfvGcnRlMQQpdR6L,https://api.spotify.com/v1/tracks/78YBLISfvGcnRlMQQpdR6L,https://api.spotify.com/v1/audio-analysis/78YBLISfvGcnRlMQQpdR6L,414066.0,4.0,35,blues,blues,
0.609,0.812,7.0,-6.585,1.0,0.0433,0.167,0.00276,0.138,0.721,115.807,audio_features,6hIy9o0zF4Ecof4x89CS4J,spotify:track:6hIy9o0zF4Ecof4x89CS4J,https://api.spotify.com/v1/tracks/6hIy9o0zF4Ecof4x89CS4J,https://api.spotify.com/v1/audio-analysis/6hIy9o0zF4Ecof4x89CS4J,184587.0,4.0,40,blues,blues,
0.784,0.158,3.0,-13.988,1.0,0.0735,0.954,0.00114,0.108,0.519,65.338,audio_features,6SwZ76VAKMj9pUDlTExTTQ,spotify:track:6SwZ76VAKMj9pUDlTExTTQ,https://api.spotify.com/v1/tracks/6SwZ76VAKMj9pUDlTExTTQ,https://api.spotify.com/v1/audio-analysis/6SwZ76VAKMj9pUDlTExTTQ,181467.0,4.0,35,blues,blues,
0.643,0.364,2.0,-16.198,0.0,0.0678,0.893,8.83e-06,0.279,0.748,119.885,audio_features,1ralRyNhB09WyWlGyGJOrl,spotify:track:1ralRyNhB09WyWlGyGJOrl,https://api.spotify.com/v1/tracks/1ralRyNhB09WyWlGyGJOrl,https://api.spotify.com/v1/audio-analysis/1ralRyNhB09WyWlGyGJOrl,192533.0,4.0,35,blues,blues,
0.64,0.419,5.0,-10.353,0.0,0.0833,0.994,0.737,0.171,0.551,83.279,audio_features,3bldbpvqL5jC4BqxgMOTrD,spotify:track:3bldbpvqL5jC4BqxgMOTrD,https://api.spotify.com/v1/tracks/3bldbpvqL5jC4BqxgMOTrD,https://api.spotify.com/v1/audio-analysis/3bldbpvqL5jC4BqxgMOTrD,199733.0,4.0,35,blues,blues,
0.598,0.868,0.0,-6.104,1.0,0.0389,0.319,0.00209,0.167,0.851,136.638,audio_features,6DPRRbx7FoQIg6XCysME9i,spotify:track:6DPRRbx7FoQIg6XCysME9i,https://api.spotify.com/v1/tracks/6DPRRbx7FoQIg6XCysME9i,https://api.spotify.com/v1/audio-analysis/6DPRRbx7FoQIg6XCysME9i,163307.0,4.0,35,blues,blues,
0.813,0.207,0.0,-18.218,1.0,0.061,0.492,3.3e-05,0.129,0.575,114.277,audio_features,1MpFJiLGfXg7WQdYHbw2f9,spotify:track:1MpFJiLGfXg7WQdYHbw2f9,https://api.spotify.com/v1/tracks/1MpFJiLGfXg7WQdYHbw2f9,https://api.spotify.com/v1/audio-analysis/1MpFJiLGfXg7WQdYHbw2f9,192907.0,4.0,35,blues,blues,
0.639,0.599,2.0,-13.264,1.0,0.0282,0.031,0.0906,0.356,0.818,129.143,audio_features,1oSwpnWK8Tw69W5wFXVv4Q,spotify:track:1oSwpnWK8Tw69W5wFXVv4Q,https://api.spotify.com/v1/tracks/1oSwpnWK8Tw69W5wFXVv4Q,https://api.spotify.com/v1/audio-analysis/1oSwpnWK8Tw69W5wFXVv4Q,216470.0,3.0,35,blues,blues,
0.613,0.503,2.0,-11.85,1.0,0.0305,0.000678,0.592,0.353,0.281,139.163,audio_features,0l7GHJ9ImzdO4E3iJSQKD9,spotify:track:0l7GHJ9ImzdO4E3iJSQKD9,https://api.spotify.com/v1/tracks/0l7GHJ9ImzdO4E3iJSQKD9,https://api.spotify.com/v1/audio-analysis/0l7GHJ9ImzdO4E3iJSQKD9,174973.0,4.0,35,blues,blues,
0.529,0.726,3.0,-5.3,1.0,0.0279,0.0721,0.902,0.294,0.698,131.664,audio_features,3k5ja9RLntFO9cfn0PwinU,spotify:track:3k5ja9RLntFO9cfn0PwinU,https://api.spotify.com/v1/tracks/3k5ja9RLntFO9cfn0PwinU,https://api.spotify.com/v1/audio-analysis/3k5ja9RLntFO9cfn0PwinU,141400.0,4.0,38,blues,blues,
0.572,0.757,10.0,-4.867,1.0,0.0404,0.167,0.00256,0.195,0.901,176.407,audio_features,0u0qsXGPxRL3FmyWyREG2s,spotify:track:0u0qsXGPxRL3FmyWyREG2s,https://api.spotify.com/v1/tracks/0u0qsXGPxRL3FmyWyREG2s,https://api.spotify.com/v1/audio-analysis/0u0qsXGPxRL3FmyWyREG2s,268288.0,4.0,34,blues,blues,
0.748,0.334,11.0,-11.203,1.0,0.333,0.727,0.000128,0.0975,0.855,87.024,audio_features,3tvmH5gJUY90CaCCA3kEv0,spotify:track:3tvmH5gJUY90CaCCA3kEv0,https://api.spotify.com/v1/tracks/3tvmH5gJUY90CaCCA3kEv0,https://api.spotify.com/v1/audio-analysis/3tvmH5gJUY90CaCCA3kEv0,136960.0,4.0,34,blues,blues,
0.646,0.521,6.0,-9.469,1.0,0.0921,0.525,0.0,0.144,0.732,77.418,audio_features,27tBqDP2bmQyFGqz0KBbFO,spotify:track:27tBqDP2bmQyFGqz0KBbFO,https://api.spotify.com/v1/tracks/27tBqDP2bmQyFGqz0KBbFO,https://api.spotify.com/v1/audio-analysis/27tBqDP2bmQyFGqz0KBbFO,145914.0,4.0,33,blues,blues,
0.476,0.663,9.0,-5.489,1.0,0.0993,0.225,0.0,0.189,0.602,173.419,audio_features,16SCezdG30uProf3A5Wqja,spotify:track:16SCezdG30uProf3A5Wqja,https://api.spotify.com/v1/tracks/16SCezdG30uProf3A5Wqja,https://api.spotify.com/v1/audio-analysis/16SCezdG30uProf3A5Wqja,195400.0,4.0,33,blues,blues,
0.322,0.983,7.0,-5.389,1.0,0.0862,0.255,0.00262,0.168,0.972,176.555,audio_features,7gasD9T7DdXyjyotYJJ4vJ,spotify:track:7gasD9T7DdXyjyotYJJ4vJ,https://api.spotify.com/v1/tracks/7gasD9T7DdXyjyotYJJ4vJ,https://api.spotify.com/v1/audio-analysis/7gasD9T7DdXyjyotYJJ4vJ,205067.0,4.0,33,blues,blues,
0.725,0.732,0.0,-6.684,0.0,0.0366,0.385,0.0115,0.339,0.596,117.158,audio_features,1dW0NVuJJ1iIvJFUoWSDJ6,spotify:track:1dW0NVuJJ1iIvJFUoWSDJ6,https://api.spotify.com/v1/tracks/1dW0NVuJJ1iIvJFUoWSDJ6,https://api.spotify.com/v1/audio-analysis/1dW0NVuJJ1iIvJFUoWSDJ6,254867.0,4.0,37,blues,blues,
