danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4,81,country,country
0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,audio_features,6ERR6e7h6wCqGoz1TjiUJb,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/tracks/6ERR6e7h6wCqGoz1TjiUJb,https://api.spotify.com/v1/audio-analysis/6ERR6e7h6wCqGoz1TjiUJb,199382,4,65,country,country
0.603,0.604,6,-6.593,1,0.0273,0.321,0.0,0.166,0.641,96.07,audio_features,5TMVx89wRJaep6rI111aqp,spotify:track:5TMVx89wRJaep6rI111aqp,https://api.spotify.com/v1/tracks/5TMVx89wRJaep6rI111aqp,https://api.spotify.com/v1/audio-analysis/5TMVx89wRJaep6rI111aqp,192920,4,56,country,country
0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,audio_features,5jROdl6MhcmP3O7h2sVgtw,spotify:track:5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,253200,4,71,country,country
0.586,0.92,7,-3.749,1,0.064,0.0241,6.32e-06,0.173,0.639,100.023,audio_features,0QWjl7fUTh1jc3d70IAODd,spotify:track:0QWjl7fUTh1jc3d70IAODd,https://api.spotify.com/v1/tracks/0QWjl7fUTh1jc3d70IAODd,https://api.spotify.com/v1/audio-analysis/0QWjl7fUTh1jc3d70IAODd,211960,4,48,country,country
0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,audio_features,6xHI9KjUjYT0FPtGO8Mxa1,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,222533,4,76,country,country
0.727,0.508,10,-3.982,1,0.03,0.0073,0.0,0.111,0.358,102.0,audio_features,6Nym8FzstuZI0OWvl7OD0y,spotify:track:6Nym8FzstuZI0OWvl7OD0y,https://api.spotify.com/v1/tracks/6Nym8FzstuZI0OWvl7OD0y,https://api.spotify.com/v1/audio-analysis/6Nym8FzstuZI0OWvl7OD0y,282933,4,51,country,country
0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4,79,country,country
0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,audio_features,5HGibWoxnkYSkl6mHmAlOE,spotify:track:5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE,190187,4,71,country,country
0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,audio_features,6ojicjDYUUoeE1tdSvfFo4,spotify:track:6ojicjDYUUoeE1tdSvfFo4,https://api.spotify.com/v1/tracks/6ojicjDYUUoeE1tdSvfFo4,https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4,198880,4,69,country,country
0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,audio_features,6EGAfJaLUFzhS4zRBIEQ2J,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,196800,3,71,country,country
0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,audio_features,4gB7HrYHbJVJ5RFOjxmoq4,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4,221800,4,72,country,country
0.545,0.836,7,-5.42,1,0.0453,0.0032,0.0,0.0737,0.751,147.983,audio_features,5k8m3ZCp3AP4TKd2IKzKO8,spotify:track:5k8m3ZCp3AP4TKd2IKzKO8,https://api.spotify.com/v1/tracks/5k8m3ZCp3AP4TKd2IKzKO8,https://api.spotify.com/v1/audio-analysis/5k8m3ZCp3AP4TKd2IKzKO8,210920,4,60,country,country
0.543,0.526,7,-6.806,1,0.0298,0.693,0.0,0.107,0.304,77.911,audio_features,37t7KwwjTpdsorRK937oID,spotify:track:37t7KwwjTpdsorRK937oID,https://api.spotify.com/v1/tracks/37t7KwwjTpdsorRK937oID,https://api.spotify.com/v1/audio-analysis/37t7KwwjTpdsorRK937oID,208077,4,37,country,country
0.553,0.879,4,-4.991,1,0.0724,0.0554,0.0,0.809,0.755,168.171,audio_features,5OT9t63gM4DaXX4eALinFH,spotify:track:5OT9t63gM4DaXX4eALinFH,https://api.spotify.com/v1/tracks/5OT9t63gM4DaXX4eALinFH,https://api.spotify.com/v1/audio-analysis/5OT9t63gM4DaXX4eALinFH,168416,4,49,country,country
0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,audio_features,21LRaD9rB3v7p7DDCZsW4y,spotify:track:21LRaD9rB3v7p7DDCZsW4y,https://api.spotify.com/v1/tracks/21LRaD9rB3v7p7DDCZsW4y,https://api.spotify.com/v1/audio-analysis/21LRaD9rB3v7p7DDCZsW4y,208280,4,74,country,country
0.641,0.794,2,-5.586,1,0.0668,0.465,0.0,0.269,0.784,95.032,audio_features,0z87h9TTEDeNNh2N0cLaA1,spotify:track:0z87h9TTEDeNNh2N0cLaA1,https://api.spotify.com/v1/tracks/0z87h9TTEDeNNh2N0cLaA1,https://api.spotify.com/v1/audio-analysis/0z87h9TTEDeNNh2N0cLaA1,173613,4,49,country,country
0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,audio_features,5g15o2Sm55Hn9ShK5yEXgp,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,https://api.spotify.com/v1/tracks/5g15o2Sm55Hn9ShK5yEXgp,https://api.spotify.com/v1/audio-analysis/5g15o2Sm55Hn9ShK5yEXgp,190587,4,65,country,country
0.514,0.864,4,-3.246,0,0.0502,0.0256,0.0,0.103,0.471,94.927,audio_features,1owAc7B3hoCvn2GXHMUHPJ,spotify:track:1owAc7B3hoCvn2GXHMUHPJ,https://api.spotify.com/v1/tracks/1owAc7B3hoCvn2GXHMUHPJ,https://api.spotify.com/v1/audio-analysis/1owAc7B3hoCvn2GXHMUHPJ,181600,4,45,country,country
0.502,0.685,0,-5.847,0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978,audio_features,0SF38KDlXNLJAxbYyOMnCy,spotify:track:0SF38KDlXNLJAxbYyOMnCy,https://api.spotify.com/v1/tracks/0SF38KDlXNLJAxbYyOMnCy,https://api.spotify.com/v1/audio-analysis/0SF38KDlXNLJAxbYyOMnCy,229928,4,1,country,country
0.457,0.74,6,-4.733,1,0.0536,0.0623,0.0,0.156,0.611,202.243,audio_features,3odhykj67v61vPo47AJT1f,spotify:track:3odhykj67v61vPo47AJT1f,https://api.spotify.com/v1/tracks/3odhykj67v61vPo47AJT1f,https://api.spotify.com/v1/audio-analysis/3odhykj67v61vPo47AJT1f,249015,4,50,country,country
0.698,0.586,5,-5.066,1,0.0278,0.0504,0.0,0.295,0.623,115.081,audio_features,72Fnsr9pkCyXCmY3BS7sbx,spotify:track:72Fnsr9pkCyXCmY3BS7sbx,https://api.spotify.com/v1/tracks/72Fnsr9pkCyXCmY3BS7sbx,https://api.spotify.com/v1/audio-analysis/72Fnsr9pkCyXCmY3BS7sbx,300680,4,0,country,country
0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,audio_features,6VChAU4QENeLwf3OaHBJxC,spotify:track:6VChAU4QENeLwf3OaHBJxC,https://api.spotify.com/v1/tracks/6VChAU4QENeLwf3OaHBJxC,https://api.spotify.com/v1/audio-analysis/6VChAU4QENeLwf3OaHBJxC,205333,4,66,country,country
0.586,0.927,2,-3.014,1,0.0547,0.0164,7.24e-06,0.153,0.549,111.977,audio_features,21jkhW2773dELgTMRJcMfI,spotify:track:21jkhW2773dELgTMRJcMfI,https://api.spotify.com/v1/tracks/21jkhW2773dELgTMRJcMfI,https://api.spotify.com/v1/audio-analysis/21jkhW2773dELgTMRJcMfI,208864,4,59,country,country
0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4,72,country,country
0.626,0.516,8,-6.05,1,0.0388,0.4,0.0,0.142,0.769,153.653,audio_features,19kUPdKTp85q9RZNwaXM15,spotify:track:19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/tracks/19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/audio-analysis/19kUPdKTp85q9RZNwaXM15,192053,4,66,country,country
0.626,0.913,0,-4.452,1,0.0318,0.00635,0.0,0.293,0.946,113.044,audio_features,1cktZnxiONH0hR6Q3DKy8h,spotify:track:1cktZnxiONH0hR6Q3DKy8h,https://api.spotify.com/v1/tracks/1cktZnxiONH0hR6Q3DKy8h,https://api.spotify.com/v1/audio-analysis/1cktZnxiONH0hR6Q3DKy8h,191307,4,71,country,country
0.604,0.807,2,-7.434,1,0.0423,0.00741,5.41e-06,0.154,0.877,170.039,audio_features,6JViSSEsMTYdKpXWgrpuRg,spotify:track:6JViSSEsMTYdKpXWgrpuRg,https://api.spotify.com/v1/tracks/6JViSSEsMTYdKpXWgrpuRg,https://api.spotify.com/v1/audio-analysis/6JViSSEsMTYdKpXWgrpuRg,175767,4,31,country,country
0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,audio_features,7idmHTAQQPUFqdjXkoooXD,spotify:track:7idmHTAQQPUFqdjXkoooXD,https://api.spotify.com/v1/tracks/7idmHTAQQPUFqdjXkoooXD,https://api.spotify.com/v1/audio-analysis/7idmHTAQQPUFqdjXkoooXD,209733,4,67,country,country
0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,audio_features,7B1QliUMZv7gSTUGAfMRRD,spotify:track:7B1QliUMZv7gSTUGAfMRRD,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,https://api.spotify.com/v1/audio-analysis/7B1QliUMZv7gSTUGAfMRRD,300333,4,68,country,country
0.557,0.844,7,-4.623,1,0.0376,0.00965,0.0,0.0536,0.756,147.079,audio_features,2JPgcccyZ938uv9AjCGMWq,spotify:track:2JPgcccyZ938uv9AjCGMWq,https://api.spotify.com/v1/tracks/2JPgcccyZ938uv9AjCGMWq,https://api.spotify.com/v1/audio-analysis/2JPgcccyZ938uv9AjCGMWq,211867,3,55,country,country
0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,audio_features,1dyxS3YzBbL0t8rEVwVQ1K,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/tracks/1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/audio-analysis/1dyxS3YzBbL0t8rEVwVQ1K,205107,4,69,country,country
0.493,0.75,7,-4.748,0,0.0327,0.0126,1.73e-05,0.097,0.246,131.984,audio_features,4TkVE9FZudrKDdchZNTMqL,spotify:track:4TkVE9FZudrKDdchZNTMqL,https://api.spotify.com/v1/tracks/4TkVE9FZudrKDdchZNTMqL,https://api.spotify.com/v1/audio-analysis/4TkVE9FZudrKDdchZNTMqL,259599,4,53,country,country
0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4,80,country,country
0.608,0.649,1,-7.569,1,0.0553,0.144,0.0,0.184,0.617,180.042,audio_features,02Itey2R8caJSR2e7aFgJb,spotify:track:02Itey2R8caJSR2e7aFgJb,https://api.spotify.com/v1/tracks/02Itey2R8caJSR2e7aFgJb,https://api.spotify.com/v1/audio-analysis/02Itey2R8caJSR2e7aFgJb,190472,4,50,country,country
0.621,0.791,9,-3.343,1,0.0265,0.0361,0.0,0.143,0.734,95.075,audio_features,6ZvAXIWw3rw8WR0Xlmifri,spotify:track:6ZvAXIWw3rw8WR0Xlmifri,https://api.spotify.com/v1/tracks/6ZvAXIWw3rw8WR0Xlmifri,https://api.spotify.com/v1/audio-analysis/6ZvAXIWw3rw8WR0Xlmifri,209110,4,56,country,country
0.616,0.849,0,-4.897,1,0.0373,0.308,0.0,0.311,0.639,113.066,audio_features,17TSJlshgQ5zu0e8dedAla,spotify:track:17TSJlshgQ5zu0e8dedAla,https://api.spotify.com/v1/tracks/17TSJlshgQ5zu0e8dedAla,https://api.spotify.com/v1/audio-analysis/17TSJlshgQ5zu0e8dedAla,223320,4,0,country,country
0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,audio_features,03fT3OHB9KyMtGMt2zwqCT,spotify:track:03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT,226867,4,74,country,country
0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,audio_features,5aZQrb2TXWEh9uZR4HEY3r,spotify:track:5aZQrb2TXWEh9uZR4HEY3r,https://api.spotify.com/v1/tracks/5aZQrb2TXWEh9uZR4HEY3r,https://api.spotify.com/v1/audio-analysis/5aZQrb2TXWEh9uZR4HEY3r,225253,4,0,country,country
0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,audio_features,0rFQ5cKYJ9WtHSKp9sxVYt,spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/audio-analysis/0rFQ5cKYJ9WtHSKp9sxVYt,169227,4,0,country,country
0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,audio_features,30RZAuEkYeDXvy46Iv6l7E,spotify:track:30RZAuEkYeDXvy46Iv6l7E,https://api.spotify.com/v1/tracks/30RZAuEkYeDXvy46Iv6l7E,https://api.spotify.com/v1/audio-analysis/30RZAuEkYeDXvy46Iv6l7E,205400,4,65,country,country
0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,audio_features,2dwoqUYTy6SOy1dFqcTndC,spotify:track:2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/tracks/2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/audio-analysis/2dwoqUYTy6SOy1dFqcTndC,202067,4,61,country,country
0.54,0.821,6,-3.789,1,0.0875,0.0397,0.0,0.423,0.685,148.791,audio_features,6pgN3d6oBrhmrSAKBfWNsf,spotify:track:6pgN3d6oBrhmrSAKBfWNsf,https://api.spotify.com/v1/tracks/6pgN3d6oBrhmrSAKBfWNsf,https://api.spotify.com/v1/audio-analysis/6pgN3d6oBrhmrSAKBfWNsf,180907,4,0,country,country
0.593,0.837,9,-4.834,1,0.0302,0.0844,0.0,0.148,0.569,99.947,audio_features,3h6iO8ITzaNHmsKltfX10c,spotify:track:3h6iO8ITzaNHmsKltfX10c,https://api.spotify.com/v1/tracks/3h6iO8ITzaNHmsKltfX10c,https://api.spotify.com/v1/audio-analysis/3h6iO8ITzaNHmsKltfX10c,174173,4,42,country,country
0.621,0.882,6,-5.01,1,0.0459,0.601,0.0,0.132,0.574,126.014,audio_features,6FniJZn4agmDtPx1pKZQsa,spotify:track:6FniJZn4agmDtPx1pKZQsa,https://api.spotify.com/v1/tracks/6FniJZn4agmDtPx1pKZQsa,https://api.spotify.com/v1/audio-analysis/6FniJZn4agmDtPx1pKZQsa,216573,4,0,country,country
0.552,0.225,0,-11.501,1,0.0477,0.826,0.0,0.111,0.67,138.002,audio_features,1tSGw3h54aHModEHHL1HGK,spotify:track:1tSGw3h54aHModEHHL1HGK,https://api.spotify.com/v1/tracks/1tSGw3h54aHModEHHL1HGK,https://api.spotify.com/v1/audio-analysis/1tSGw3h54aHModEHHL1HGK,219573,4,0,country,country
0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,audio_features,6enPOmd3vSFpI4jjms8kXN,spotify:track:6enPOmd3vSFpI4jjms8kXN,https://api.spotify.com/v1/tracks/6enPOmd3vSFpI4jjms8kXN,https://api.spotify.com/v1/audio-analysis/6enPOmd3vSFpI4jjms8kXN,193773,4,64,country,country
0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,audio_features,6guWjUuNYziyNXgjFo1IpF,spotify:track:6guWjUuNYziyNXgjFo1IpF,https://api.spotify.com/v1/tracks/6guWjUuNYziyNXgjFo1IpF,https://api.spotify.com/v1/audio-analysis/6guWjUuNYziyNXgjFo1IpF,191987,4,69,country,country
0.552,0.874,8,-4.269,1,0.0438,0.0118,0.0,0.152,0.718,121.981,audio_features,3APKvzQ6xiu7Fcu9Y1EKni,spotify:track:3APKvzQ6xiu7Fcu9Y1EKni,https://api.spotify.com/v1/tracks/3APKvzQ6xiu7Fcu9Y1EKni,https://api.spotify.com/v1/audio-analysis/3APKvzQ6xiu7Fcu9Y1EKni,247827,4,0,country,country
0.563,0.855,6,-3.715,0,0.0727,0.0594,0.0,0.123,0.906,160.113,audio_features,596ShP1KQsIzk7dTpJNXJi,spotify:track:596ShP1KQsIzk7dTpJNXJi,https://api.spotify.com/v1/tracks/596ShP1KQsIzk7dTpJNXJi,https://api.spotify.com/v1/audio-analysis/596ShP1KQsIzk7dTpJNXJi,194253,4,0,country,country
0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,audio_features,7aEtlGHoiPAfRB084NiDmx,spotify:track:7aEtlGHoiPAfRB084NiDmx,https://api.spotify.com/v1/tracks/7aEtlGHoiPAfRB084NiDmx,https://api.spotify.com/v1/audio-analysis/7aEtlGHoiPAfRB084NiDmx,186733,4,77,country,country
0.574,0.699,10,-4.37,0,0.0427,0.0576,0.0,0.0932,0.421,131.958,audio_features,6Xc2ppeXCBZbwuCcaRDrdn,spotify:track:6Xc2ppeXCBZbwuCcaRDrdn,https://api.spotify.com/v1/tracks/6Xc2ppeXCBZbwuCcaRDrdn,https://api.spotify.com/v1/audio-analysis/6Xc2ppeXCBZbwuCcaRDrdn,212080,4,51,country,country
0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,audio_features,273TiTHLlHSRe5zrzs7wvD,spotify:track:273TiTHLlHSRe5zrzs7wvD,https://api.spotify.com/v1/tracks/273TiTHLlHSRe5zrzs7wvD,https://api.spotify.com/v1/audio-analysis/273TiTHLlHSRe5zrzs7wvD,171920,4,63,country,country
0.58,0.906,2,-6.976,1,0.0405,0.00119,0.000579,0.0933,0.476,137.97,audio_features,5pgmgHNxiq9w9XuthMKzJS,spotify:track:5pgmgHNxiq9w9XuthMKzJS,https://api.spotify.com/v1/tracks/5pgmgHNxiq9w9XuthMKzJS,https://api.spotify.com/v1/audio-analysis/5pgmgHNxiq9w9XuthMKzJS,271813,4,56,country,country
0.699,0.648,0,-6.804,1,0.0262,0.177,0.000146,0.244,0.656,106.977,audio_features,3Q9YjVy5ql7BDL4OoEAE78,spotify:track:3Q9YjVy5ql7BDL4OoEAE78,https://api.spotify.com/v1/tracks/3Q9YjVy5ql7BDL4OoEAE78,https://api.spotify.com/v1/audio-analysis/3Q9YjVy5ql7BDL4OoEAE78,193827,4,43,country,country
0.671,0.724,7,-5.61,1,0.0244,0.292,0.0,0.231,0.801,99.976,audio_features,7yrJnekdlwWARt5lmVqJ6L,spotify:track:7yrJnekdlwWARt5lmVqJ6L,https://api.spotify.com/v1/tracks/7yrJnekdlwWARt5lmVqJ6L,https://api.spotify.com/v1/audio-analysis/7yrJnekdlwWARt5lmVqJ6L,188613,4,63,country,country
0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,audio_features,4dGJf1SER1T6ooX46vwzRB,spotify:track:4dGJf1SER1T6ooX46vwzRB,https://api.spotify.com/v1/tracks/4dGJf1SER1T6ooX46vwzRB,https://api.spotify.com/v1/audio-analysis/4dGJf1SER1T6ooX46vwzRB,238147,4,1,country,country
0.534,0.702,7,-5.442,1,0.0251,0.00145,0.00472,0.12,0.301,84.025,audio_features,0hlou0hEfL2aS9FpJMX2OW,spotify:track:0hlou0hEfL2aS9FpJMX2OW,https://api.spotify.com/v1/tracks/0hlou0hEfL2aS9FpJMX2OW,https://api.spotify.com/v1/audio-analysis/0hlou0hEfL2aS9FpJMX2OW,270867,4,48,country,country
0.654,0.745,2,-5.685,1,0.0281,0.134,0.0,0.079,0.679,93.931,audio_features,33AQv3sfvHmtGfYNIJpi96,spotify:track:33AQv3sfvHmtGfYNIJpi96,https://api.spotify.com/v1/tracks/33AQv3sfvHmtGfYNIJpi96,https://api.spotify.com/v1/audio-analysis/33AQv3sfvHmtGfYNIJpi96,187067,4,50,country,country
0.757,0.705,2,-5.084,1,0.0252,0.0375,5.8e-06,0.114,0.855,104.972,audio_features,22tFME6aVVw0CeQtAEnDVA,spotify:track:22tFME6aVVw0CeQtAEnDVA,https://api.spotify.com/v1/tracks/22tFME6aVVw0CeQtAEnDVA,https://api.spotify.com/v1/audio-analysis/22tFME6aVVw0CeQtAEnDVA,207161,4,43,country,country
0.845,0.701,8,-6.025,1,0.0504,0.208,0.0,0.166,0.892,145.892,audio_features,6xzm6prZTb99kIrbblwQAU,spotify:track:6xzm6prZTb99kIrbblwQAU,https://api.spotify.com/v1/tracks/6xzm6prZTb99kIrbblwQAU,https://api.spotify.com/v1/audio-analysis/6xzm6prZTb99kIrbblwQAU,223307,4,0,country,country
0.485,0.806,8,-5.476,1,0.0364,0.525,0.0,0.0925,0.807,168.077,audio_features,0jOyxfEvvhGQPcPt5KXmiK,spotify:track:0jOyxfEvvhGQPcPt5KXmiK,https://api.spotify.com/v1/tracks/0jOyxfEvvhGQPcPt5KXmiK,https://api.spotify.com/v1/audio-analysis/0jOyxfEvvhGQPcPt5KXmiK,230373,4,0,country,country
0.48,0.928,4,-5.501,1,0.0899,0.169,0.0,0.0479,0.713,167.986,audio_features,3cE5ltZFHmBpiS77itKaOM,spotify:track:3cE5ltZFHmBpiS77itKaOM,https://api.spotify.com/v1/tracks/3cE5ltZFHmBpiS77itKaOM,https://api.spotify.com/v1/audio-analysis/3cE5ltZFHmBpiS77itKaOM,206587,4,60,country,country
0.613,0.802,6,-3.407,1,0.0308,0.221,0.0,0.117,0.708,134.01,audio_features,5rmTFBL85HmVX1Ld3n7e5J,spotify:track:5rmTFBL85HmVX1Ld3n7e5J,https://api.spotify.com/v1/tracks/5rmTFBL85HmVX1Ld3n7e5J,https://api.spotify.com/v1/audio-analysis/5rmTFBL85HmVX1Ld3n7e5J,207053,4,0,country,country
0.705,0.818,8,-2.95,1,0.0323,0.369,0.0,0.364,0.647,109.952,audio_features,3yQVM4XSSZt5qwiKDWpP1v,spotify:track:3yQVM4XSSZt5qwiKDWpP1v,https://api.spotify.com/v1/tracks/3yQVM4XSSZt5qwiKDWpP1v,https://api.spotify.com/v1/audio-analysis/3yQVM4XSSZt5qwiKDWpP1v,200373,4,1,country,country
0.645,0.559,11,-8.439,1,0.0331,0.188,0.0,0.146,0.466,95.968,audio_features,3DzCuNs5WXu2uoIPsV1a1I,spotify:track:3DzCuNs5WXu2uoIPsV1a1I,https://api.spotify.com/v1/tracks/3DzCuNs5WXu2uoIPsV1a1I,https://api.spotify.com/v1/audio-analysis/3DzCuNs5WXu2uoIPsV1a1I,174000,4,47,country,country
0.679,0.882,2,-7.175,1,0.0364,0.00439,0.0,0.254,0.899,127.109,audio_features,2S2jMabBYR3nnTMjezD6Za,spotify:track:2S2jMabBYR3nnTMjezD6Za,https://api.spotify.com/v1/tracks/2S2jMabBYR3nnTMjezD6Za,https://api.spotify.com/v1/audio-analysis/2S2jMabBYR3nnTMjezD6Za,181133,4,0,country,country
0.75,0.835,5,-4.848,1,0.0312,0.399,0.0,0.0421,0.923,140.034,audio_features,6mcuK40HmzARZP56q9HE40,spotify:track:6mcuK40HmzARZP56q9HE40,https://api.spotify.com/v1/tracks/6mcuK40HmzARZP56q9HE40,https://api.spotify.com/v1/audio-analysis/6mcuK40HmzARZP56q9HE40,189973,4,61,country,country
0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,audio_features,7LrZ3SczM7zlUkVlhevPp2,spotify:track:7LrZ3SczM7zlUkVlhevPp2,https://api.spotify.com/v1/tracks/7LrZ3SczM7zlUkVlhevPp2,https://api.spotify.com/v1/audio-analysis/7LrZ3SczM7zlUkVlhevPp2,172227,4,59,country,country
0.502,0.677,1,-6.466,1,0.0293,0.00416,7.21e-06,0.0796,0.403,142.039,audio_features,6cqxDqWwB9o3j3eHMSV2mA,spotify:track:6cqxDqWwB9o3j3eHMSV2mA,https://api.spotify.com/v1/tracks/6cqxDqWwB9o3j3eHMSV2mA,https://api.spotify.com/v1/audio-analysis/6cqxDqWwB9o3j3eHMSV2mA,183333,4,63,country,country
0.547,0.822,5,-2.85,1,0.0334,0.602,0.0,0.107,0.553,81.981,audio_features,28uL97M3whSL1UWqr7hsNh,spotify:track:28uL97M3whSL1UWqr7hsNh,https://api.spotify.com/v1/tracks/28uL97M3whSL1UWqr7hsNh,https://api.spotify.com/v1/audio-analysis/28uL97M3whSL1UWqr7hsNh,193027,4,56,country,country
0.54,0.795,6,-5.554,1,0.0296,0.0183,0.0,0.219,0.586,128.956,audio_features,2jjTpxLZ7rjVFgwgjKbUjk,spotify:track:2jjTpxLZ7rjVFgwgjKbUjk,https://api.spotify.com/v1/tracks/2jjTpxLZ7rjVFgwgjKbUjk,https://api.spotify.com/v1/audio-analysis/2jjTpxLZ7rjVFgwgjKbUjk,162387,4,59,country,country
0.635,0.961,3,-5.883,1,0.0497,0.00287,3.05e-05,0.25,0.614,91.965,audio_features,6u0tR14iJ6OS3NyeRhcG2M,spotify:track:6u0tR14iJ6OS3NyeRhcG2M,https://api.spotify.com/v1/tracks/6u0tR14iJ6OS3NyeRhcG2M,https://api.spotify.com/v1/audio-analysis/6u0tR14iJ6OS3NyeRhcG2M,212960,4,57,country,country
