danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre
0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,audio_features,6wn2nmFn3wDuiMldRiuRuL,spotify:track:6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/tracks/6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/audio-analysis/6wn2nmFn3wDuiMldRiuRuL,267160,4,80,pop,pop
0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,audio_features,3SjaE7SExrVnRZi45KXT3O,spotify:track:3SjaE7SExrVnRZi45KXT3O,https://api.spotify.com/v1/tracks/3SjaE7SExrVnRZi45KXT3O,https://api.spotify.com/v1/audio-analysis/3SjaE7SExrVnRZi45KXT3O,156773,4,72,pop,pop
0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,5a1iz510sv2W9Dt1MvFd5R,spotify:track:5a1iz510sv2W9Dt1MvFd5R,https://api.spotify.com/v1/tracks/5a1iz510sv2W9Dt1MvFd5R,https://api.spotify.com/v1/audio-analysis/5a1iz510sv2W9Dt1MvFd5R,206640,3,88,pop,pop
0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,audio_features,0YWUHZPJVg4iujddsJDwhM,spotify:track:0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/tracks/0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/audio-analysis/0YWUHZPJVg4iujddsJDwhM,255400,4,83,pop,pop
0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002,audio_features,2mvabkN1i2gLnGAPUVdwek,spotify:track:2mvabkN1i2gLnGAPUVdwek,https://api.spotify.com/v1/tracks/2mvabkN1i2gLnGAPUVdwek,https://api.spotify.com/v1/audio-analysis/2mvabkN1i2gLnGAPUVdwek,228027,4,80,pop,pop
0.722,0.75,8,-4.051,1,0.0445,0.00768,0.0,0.128,0.57,139.019,audio_features,7yogx3TwxGwSxO2QITsT2q,spotify:track:7yogx3TwxGwSxO2QITsT2q,https://api.spotify.com/v1/tracks/7yogx3TwxGwSxO2QITsT2q,https://api.spotify.com/v1/audio-analysis/7yogx3TwxGwSxO2QITsT2q,153100,4,63,pop,pop
0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,audio_features,7xapw9Oy21WpfEcib2ErSA,spotify:track:7xapw9Oy21WpfEcib2ErSA,https://api.spotify.com/v1/tracks/7xapw9Oy21WpfEcib2ErSA,https://api.spotify.com/v1/audio-analysis/7xapw9Oy21WpfEcib2ErSA,182947,4,87,pop,pop
0.643,0.939,5,-3.967,1,0.0463,0.104,0.0,0.881,0.756,104.999,audio_features,4v9WbaxW8HdjqfUiWYWsII,spotify:track:4v9WbaxW8HdjqfUiWYWsII,https://api.spotify.com/v1/tracks/4v9WbaxW8HdjqfUiWYWsII,https://api.spotify.com/v1/audio-analysis/4v9WbaxW8HdjqfUiWYWsII,255307,4,78,pop,pop
0.364,0.378,7,-7.381,0,0.0331,0.47,0.0,0.339,0.366,89.918,audio_features,0HZk0QsXPhMNAWNDR3rYE8,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,https://api.spotify.com/v1/audio-analysis/0HZk0QsXPhMNAWNDR3rYE8,268960,3,75,pop,pop
0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,0.462,146.04,audio_features,2O3MQ6H3gjrIWDcpeTrikT,spotify:track:2O3MQ6H3gjrIWDcpeTrikT,https://api.spotify.com/v1/tracks/2O3MQ6H3gjrIWDcpeTrikT,https://api.spotify.com/v1/audio-analysis/2O3MQ6H3gjrIWDcpeTrikT,242645,4,78,pop,pop
0.764,0.417,4,-9.16,1,0.0461,0.292,0.0,0.0832,0.575,126.004,audio_features,3BwbSLW4YtIGkhCNFsHu52,spotify:track:3BwbSLW4YtIGkhCNFsHu52,https://api.spotify.com/v1/tracks/3BwbSLW4YtIGkhCNFsHu52,https://api.spotify.com/v1/audio-analysis/3BwbSLW4YtIGkhCNFsHu52,137578,3,72,pop,pop
0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,6tjituizSxwSmBB5vtgHZE,spotify:track:6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/tracks/6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,119787,4,79,pop,pop
0.74,0.857,9,-6.134,1,0.0414,0.104,0.0,0.109,0.898,115.954,audio_features,1O2ymfIOPUz7RLzjDCnCWv,spotify:track:1O2ymfIOPUz7RLzjDCnCWv,https://api.spotify.com/v1/tracks/1O2ymfIOPUz7RLzjDCnCWv,https://api.spotify.com/v1/audio-analysis/1O2ymfIOPUz7RLzjDCnCWv,257933,4,61,pop,pop
0.629,0.657,4,-7.771,1,0.0313,0.169,2.74e-05,0.454,0.603,120.013,audio_features,7Ao5aouOwI94DuwcXa5X1i,spotify:track:7Ao5aouOwI94DuwcXa5X1i,https://api.spotify.com/v1/tracks/7Ao5aouOwI94DuwcXa5X1i,https://api.spotify.com/v1/audio-analysis/7Ao5aouOwI94DuwcXa5X1i,142893,4,71,pop,pop
0.399,0.349,9,-9.011,1,0.0271,0.871,9e-05,0.101,0.205,172.0,audio_features,3cZRpCsi78sk2u4XW0vosp,spotify:track:3cZRpCsi78sk2u4XW0vosp,https://api.spotify.com/v1/tracks/3cZRpCsi78sk2u4XW0vosp,https://api.spotify.com/v1/audio-analysis/3cZRpCsi78sk2u4XW0vosp,197093,3,72,pop,pop
0.419,0.817,2,-4.704,1,0.0468,0.0243,0.0,0.251,0.317,78.107,audio_features,5glU2EWqa5hpYqGPboSNjV,spotify:track:5glU2EWqa5hpYqGPboSNjV,https://api.spotify.com/v1/tracks/5glU2EWqa5hpYqGPboSNjV,https://api.spotify.com/v1/audio-analysis/5glU2EWqa5hpYqGPboSNjV,202600,4,75,pop,pop
